sample_name,outcome,predictor,predictor_category,unweighted_n,public_unweighted_n,unweighted_yes,unweighted_no,weighted_total,weighted_pct_yes,public_weighted_pct_yes,disclosure_status
strict_grade_10_12_age_15_19,a_sex_ever,num_H1BC7,2,102,102,43,59,301763.232157031,36.880363129002205,36.88,reported
strict_grade_10_12_age_15_19,a_sex_ever,num_H1BC7,3,487,487,218,269,1533818.65656981,44.273490084412906,44.27,reported
strict_grade_10_12_age_15_19,a_sex_ever,num_H1BC7,4,915,915,543,372,2886472.163799892,59.59562489523815,59.60,reported
strict_grade_10_12_age_15_19,a_sex_ever,num_H1BC7,5,1563,1563,893,670,5043093.203011508,57.361343397369076,57.36,reported
strict_grade_10_12_age_15_19,a_sex_ever,num_H1BC8,1,179,179,85,94,538152.714224716,47.48928849440086,47.49,reported
strict_grade_10_12_age_15_19,a_sex_ever,num_H1BC8,2,411,411,193,218,1302778.546837633,45.46945288178563,45.47,reported
strict_grade_10_12_age_15_19,a_sex_ever,num_H1BC8,3,883,883,431,452,2769822.74138769,49.15769215915978,49.16,reported
strict_grade_10_12_age_15_19,a_sex_ever,num_H1BC8,4,817,817,492,325,2616764.591034822,60.50035004029789,60.50,reported
strict_grade_10_12_age_15_19,a_sex_ever,num_H1BC8,5,877,877,542,335,2869250.517020499,60.976267947130026,60.98,reported
strict_grade_10_12_age_15_19,a_sex_ever,num_H1CO1,0,1453,1453,0,1453,4638321.317558955,0,0.00,review_small_outcome_cell
strict_grade_10_12_age_15_19,a_sex_ever,num_H1CO1,1,1755,1755,1755,0,5579417.73319071,100,100.00,review_small_outcome_cell
strict_grade_10_12_age_15_19,a_sex_ever,num_H1ED19,1,613,613,306,307,1954746.190014507,48.75337518422585,48.75,reported
strict_grade_10_12_age_15_19,a_sex_ever,num_H1ED19,2,1458,1458,757,701,4678777.840904608,51.06661111941473,51.07,reported
strict_grade_10_12_age_15_19,a_sex_ever,num_H1ED19,3,637,637,379,258,2015845.834256127,60.803384969164625,60.80,reported
strict_grade_10_12_age_15_19,a_sex_ever,num_H1ED19,4,364,364,221,143,1136117.03058335,62.344789024082644,62.34,reported
strict_grade_10_12_age_15_19,a_sex_ever,num_H1ED19,5,134,134,90,44,429268.199373417,69.91514399771738,69.92,reported
strict_grade_10_12_age_15_19,a_sex_ever,num_H1ED20,1,797,797,412,385,2478350.429790339,50.625205143599786,50.63,reported
strict_grade_10_12_age_15_19,a_sex_ever,num_H1ED20,2,1461,1461,745,716,4634659.573087376,50.27870627983786,50.28,reported
strict_grade_10_12_age_15_19,a_sex_ever,num_H1ED20,3,513,513,310,203,1657236.039601477,60.74799137639752,60.75,reported
strict_grade_10_12_age_15_19,a_sex_ever,num_H1ED20,4,320,320,205,115,1040778.279013084,65.73255700971211,65.73,reported
strict_grade_10_12_age_15_19,a_sex_ever,num_H1ED20,5,117,117,83,34,406714.729257389,74.65505088611829,74.66,reported
strict_grade_10_12_age_15_19,a_sex_ever,num_H1ED23,1,424,424,181,243,1309648.438436873,42.29358891717723,42.29,reported
strict_grade_10_12_age_15_19,a_sex_ever,num_H1ED23,2,1363,1363,685,678,4397946.747118704,50.54728852902895,50.55,reported
strict_grade_10_12_age_15_19,a_sex_ever,num_H1ED23,3,718,718,430,288,2289434.42299608,58.9428690969223,58.94,reported
strict_grade_10_12_age_15_19,a_sex_ever,num_H1ED23,4,525,525,329,196,1667280.393498969,62.37518712265131,62.38,reported
strict_grade_10_12_age_15_19,a_sex_ever,num_H1ED23,5,178,178,130,48,553429.048699039,74.63467546907864,74.63,reported
strict_grade_10_12_age_15_19,a_sex_ever,num_H1ED24,1,823,823,385,438,2594900.805301066,46.80135030869579,46.80,reported
strict_grade_10_12_age_15_19,a_sex_ever,num_H1ED24,2,1457,1457,782,675,4597308.2421843205,52.898963979645735,52.90,reported
strict_grade_10_12_age_15_19,a_sex_ever,num_H1ED24,3,546,546,322,224,1787048.05715584,59.97286523917791,59.97,reported
strict_grade_10_12_age_15_19,a_sex_ever,num_H1ED24,4,276,276,192,84,898166.689922364,69.3150909969985,69.32,reported
strict_grade_10_12_age_15_19,a_sex_ever,num_H1ED24,5,106,106,74,32,340315.256186075,70.15016230710947,70.15,reported
strict_grade_10_12_age_15_19,a_sex_ever,num_H1GH44,1,58,58,38,20,178081.95869476,63.98176835282846,63.98,reported
strict_grade_10_12_age_15_19,a_sex_ever,num_H1GH44,2,120,120,90,30,377046.708264963,74.04514080761867,74.05,reported
strict_grade_10_12_age_15_19,a_sex_ever,num_H1GH44,3,586,586,376,210,1884133.968832035,63.229677191969074,63.23,reported
strict_grade_10_12_age_15_19,a_sex_ever,num_H1GH44,4,1090,1090,669,421,3454405.737150879,61.343161120635806,61.34,reported
strict_grade_10_12_age_15_19,a_sex_ever,num_H1GH44,5,1344,1344,580,764,4294545.935847154,43.58942838004772,43.59,reported
strict_grade_10_12_age_15_19,a_sex_ever,num_H1GH46,1,42,42,25,17,129374.960579104,64.3343050305225,64.33,reported
strict_grade_10_12_age_15_19,a_sex_ever,num_H1GH46,2,114,114,84,30,361928.77271221,71.24882756206647,71.25,reported
strict_grade_10_12_age_15_19,a_sex_ever,num_H1GH46,3,479,479,335,144,1601793.985841838,67.22521674653115,67.23,reported
strict_grade_10_12_age_15_19,a_sex_ever,num_H1GH46,4,984,984,643,341,3189802.245453671,65.35275923631484,65.35,reported
strict_grade_10_12_age_15_19,a_sex_ever,num_H1GH46,5,1579,1579,665,914,4907754.975985258,42.2044518312774,42.20,reported
strict_grade_10_12_age_15_19,a_sex_ever,num_H1GI1Y,75,23,23,16,7,88013.307800243,76.79296262707035,76.79,review_small_outcome_cell
strict_grade_10_12_age_15_19,a_sex_ever,num_H1GI1Y,76,347,347,244,103,1227687.125450296,72.09319453666438,72.09,reported
strict_grade_10_12_age_15_19,a_sex_ever,num_H1GI1Y,77,1076,1076,660,416,3574983.128451745,60.54742702525463,60.55,reported
strict_grade_10_12_age_15_19,a_sex_ever,num_H1GI1Y,78,1057,1057,557,500,3166103.781862496,51.28316528135377,51.28,reported
strict_grade_10_12_age_15_19,a_sex_ever,num_H1GI1Y,79,679,679,270,409,2091061.26256304,38.955322464331466,38.96,reported
strict_grade_10_12_age_15_19,a_sex_ever,num_H1GI1Y,80,26,26,8,18,69890.444621845,34.24308580017475,34.24,review_small_outcome_cell
strict_grade_10_12_age_15_19,a_sex_ever,num_H1GI20,10,1126,1126,498,628,3514714.499528563,42.5401685753776,42.54,reported
strict_grade_10_12_age_15_19,a_sex_ever,num_H1GI20,11,1105,1105,617,488,3258552.446342005,56.27370351619558,56.27,reported
strict_grade_10_12_age_15_19,a_sex_ever,num_H1GI20,12,977,977,640,337,3444472.104879097,65.33785291470018,65.34,reported
strict_grade_10_12_age_15_19,a_sex_ever,num_H1HS9,0,2978,2978,1544,1434,9527103.221198842,51.9271921498081,51.93,reported
strict_grade_10_12_age_15_19,a_sex_ever,num_H1HS9,1,229,229,211,18,686968.901550983,92.03626769432563,92.04,reported
strict_grade_10_12_age_15_19,a_sex_ever,num_H1MO1,1,88,88,56,32,273886.67418283,68.56298015996948,68.56,reported
strict_grade_10_12_age_15_19,a_sex_ever,num_H1MO1,2,287,287,178,109,897489.05418013,60.431994120821095,60.43,reported
strict_grade_10_12_age_15_19,a_sex_ever,num_H1MO1,3,1087,1087,667,420,3436974.945284001,59.31524697459987,59.32,reported
strict_grade_10_12_age_15_19,a_sex_ever,num_H1MO1,4,1030,1030,540,490,3330144.506196176,52.91991523436211,52.92,reported
strict_grade_10_12_age_15_19,a_sex_ever,num_H1MO1,5,670,670,279,391,2105657.440932879,43.41081926103281,43.41,reported
strict_grade_10_12_age_15_19,a_sex_ever,num_H1MO10,1,1171,1171,460,711,3734922.049210021,39.23967079336781,39.24,reported
strict_grade_10_12_age_15_19,a_sex_ever,num_H1MO10,2,745,745,381,364,2428180.7291342,50.22618458489868,50.23,reported
strict_grade_10_12_age_15_19,a_sex_ever,num_H1MO10,3,434,434,267,167,1367968.473987595,61.65906143942312,61.66,reported
strict_grade_10_12_age_15_19,a_sex_ever,num_H1MO10,4,555,555,415,140,1693873.27050062,76.50986693515651,76.51,reported
strict_grade_10_12_age_15_19,a_sex_ever,num_H1MO10,5,257,257,198,59,821344.409362824,76.33054281202485,76.33,reported
strict_grade_10_12_age_15_19,a_sex_ever,num_H1MO11,1,227,227,84,143,718348.000091454,41.236616233383046,41.24,reported
strict_grade_10_12_age_15_19,a_sex_ever,num_H1MO11,2,368,368,157,211,1171887.061699128,41.45364570147182,41.45,reported
strict_grade_10_12_age_15_19,a_sex_ever,num_H1MO11,3,496,496,226,270,1614888.05583183,44.11526310822047,44.12,reported
strict_grade_10_12_age_15_19,a_sex_ever,num_H1MO11,4,1298,1298,767,531,4096191.556474662,59.20224797229396,59.20,reported
strict_grade_10_12_age_15_19,a_sex_ever,num_H1MO11,5,755,755,478,277,2386599.023063876,62.86948192161689,62.87,reported
strict_grade_10_12_age_15_19,a_sex_ever,num_H1MO12,1,363,363,158,205,1172422.260481533,44.93682263684199,44.94,reported
strict_grade_10_12_age_15_19,a_sex_ever,num_H1MO12,2,743,743,348,395,2384453.013987588,46.19855183980627,46.20,reported
strict_grade_10_12_age_15_19,a_sex_ever,num_H1MO12,3,539,539,256,283,1676250.532805037,45.524989783039786,45.52,reported
strict_grade_10_12_age_15_19,a_sex_ever,num_H1MO12,4,889,889,564,325,2818402.795880019,63.32255073347347,63.32,reported
strict_grade_10_12_age_15_19,a_sex_ever,num_H1MO12,5,615,615,390,225,1948354.862316392,64.1832777815035,64.18,reported
strict_grade_10_12_age_15_19,a_sex_ever,num_H1MO13,1,1125,1125,532,593,3490505.560163614,47.56462513279367,47.56,reported
strict_grade_10_12_age_15_19,a_sex_ever,num_H1MO13,2,1233,1233,675,558,4051715.941896225,54.431274760930286,54.43,reported
strict_grade_10_12_age_15_19,a_sex_ever,num_H1MO13,3,308,308,182,126,963474.206771575,57.13934091881377,57.14,reported
strict_grade_10_12_age_15_19,a_sex_ever,num_H1MO13,4,336,336,221,115,1042170.622718826,65.61166691109531,65.61,reported
strict_grade_10_12_age_15_19,a_sex_ever,num_H1MO13,5,156,156,110,46,477134.309452928,71.97649235833936,71.98,reported
strict_grade_10_12_age_15_19,a_sex_ever,num_H1MO14,1,1214,1214,619,595,3875897.545991146,51.38767046815945,51.39,reported
strict_grade_10_12_age_15_19,a_sex_ever,num_H1MO14,2,1035,1035,589,446,3365446.739268422,56.57714417446053,56.58,reported
strict_grade_10_12_age_15_19,a_sex_ever,num_H1MO14,3,271,271,155,116,835784.522537822,55.05834780151433,55.06,reported
strict_grade_10_12_age_15_19,a_sex_ever,num_H1MO14,4,374,374,209,165,1139421.615285093,55.0855391303178,55.09,reported
strict_grade_10_12_age_15_19,a_sex_ever,num_H1MO14,5,264,264,149,115,811870.786756675,57.24648102727239,57.25,reported
strict_grade_10_12_age_15_19,a_sex_ever,num_H1MO2,1,173,173,40,133,517341.693295169,21.868647343247577,21.87,reported
strict_grade_10_12_age_15_19,a_sex_ever,num_H1MO2,2,317,317,120,197,985443.881553094,37.658239754262425,37.66,reported
strict_grade_10_12_age_15_19,a_sex_ever,num_H1MO2,3,990,990,488,502,3103602.659784219,48.487882323454684,48.49,reported
strict_grade_10_12_age_15_19,a_sex_ever,num_H1MO2,4,1156,1156,722,434,3717851.88347383,61.70496798981756,61.70,reported
strict_grade_10_12_age_15_19,a_sex_ever,num_H1MO2,5,514,514,350,164,1673994.653533383,69.34599651156634,69.35,reported
strict_grade_10_12_age_15_19,a_sex_ever,num_H1MO3,1,490,490,98,392,1458397.758334429,19.331117974155518,19.33,reported
strict_grade_10_12_age_15_19,a_sex_ever,num_H1MO3,2,557,557,232,325,1828262.808349081,39.787384487154526,39.79,reported
strict_grade_10_12_age_15_19,a_sex_ever,num_H1MO3,3,878,878,479,399,2720183.702554286,54.240722171226885,54.24,reported
strict_grade_10_12_age_15_19,a_sex_ever,num_H1MO3,4,890,890,652,238,2873879.984117795,72.75825022474658,72.76,reported
strict_grade_10_12_age_15_19,a_sex_ever,num_H1MO3,5,338,338,261,77,1130420.121978367,77.56329887767393,77.56,reported
strict_grade_10_12_age_15_19,a_sex_ever,num_H1MO5,1,485,485,327,158,1553360.719997431,68.1806670272134,68.18,reported
strict_grade_10_12_age_15_19,a_sex_ever,num_H1MO5,2,1061,1061,650,411,3491433.644199027,59.58427035676992,59.58,reported
strict_grade_10_12_age_15_19,a_sex_ever,num_H1MO5,3,1148,1148,576,572,3557121.997051778,50.43074071185971,50.43,reported
strict_grade_10_12_age_15_19,a_sex_ever,num_H1MO5,4,287,287,122,165,885783.235448686,41.92967536928766,41.93,reported
strict_grade_10_12_age_15_19,a_sex_ever,num_H1MO5,5,142,142,41,101,419897.231810376,29.786118361852797,29.79,reported
strict_grade_10_12_age_15_19,a_sex_ever,num_H1MO9,1,1088,1088,460,628,3455439.578310666,41.33673307137362,41.34,reported
strict_grade_10_12_age_15_19,a_sex_ever,num_H1MO9,2,813,813,410,403,2756020.307722527,51.130359622366754,51.13,reported
strict_grade_10_12_age_15_19,a_sex_ever,num_H1MO9,3,529,529,315,214,1592238.9554714721,59.773440488686,59.77,reported
strict_grade_10_12_age_15_19,a_sex_ever,num_H1MO9,4,518,518,381,137,1570748.014103519,74.79211132683673,74.79,reported
strict_grade_10_12_age_15_19,a_sex_ever,num_H1MO9,5,209,209,153,56,658045.677008346,73.2116627686813,73.21,reported
strict_grade_10_12_age_15_19,a_sex_ever,num_H1PA3,1,517,517,158,359,1558622.806771763,29.371908972289123,29.37,reported
strict_grade_10_12_age_15_19,a_sex_ever,num_H1PA3,2,397,397,153,244,1255312.213550979,37.52504045625826,37.53,reported
strict_grade_10_12_age_15_19,a_sex_ever,num_H1PA3,3,531,531,246,285,1655694.146354173,44.97041872164727,44.97,reported
strict_grade_10_12_age_15_19,a_sex_ever,num_H1PA3,4,740,740,470,270,2360503.175005045,64.35540757177746,64.36,reported
strict_grade_10_12_age_15_19,a_sex_ever,num_H1PA3,5,787,787,552,235,2594563.973791926,69.37516303713849,69.38,reported
strict_grade_10_12_age_15_19,a_sex_ever,num_H1PA7,0,2338,2338,1148,1190,7507978.519353146,48.869676270811794,48.87,reported
strict_grade_10_12_age_15_19,a_sex_ever,num_H1PA7,1,821,821,568,253,2522309.617777465,69.82983718395427,69.83,reported
strict_grade_10_12_age_15_19,a_sex_ever,num_H1PF12,1,916,916,584,332,2870175.691081124,63.96458988509942,63.96,reported
strict_grade_10_12_age_15_19,a_sex_ever,num_H1PF12,2,1466,1466,844,622,4675246.111740006,56.69534646003257,56.70,reported
strict_grade_10_12_age_15_19,a_sex_ever,num_H1PF12,3,544,544,238,306,1739699.195121409,45.1125245032656,45.11,reported
strict_grade_10_12_age_15_19,a_sex_ever,num_H1PF12,4,168,168,50,118,568983.790527757,30.884787764000865,30.88,reported
strict_grade_10_12_age_15_19,a_sex_ever,num_H1PF12,5,38,38,12,26,101037.455482994,26.57142099891434,26.57,reported
strict_grade_10_12_age_15_19,a_sex_ever,num_H1PF17,1,363,363,225,138,1124398.991487656,59.54572388351998,59.55,reported
strict_grade_10_12_age_15_19,a_sex_ever,num_H1PF17,2,1091,1091,651,440,3451300.420094167,58.9578496945315,58.96,reported
strict_grade_10_12_age_15_19,a_sex_ever,num_H1PF17,3,1045,1045,519,526,3313671.551648298,50.01643466083315,50.02,reported
strict_grade_10_12_age_15_19,a_sex_ever,num_H1PF17,4,481,481,251,230,1605613.69586451,53.984787695643824,53.98,reported
strict_grade_10_12_age_15_19,a_sex_ever,num_H1PF17,5,113,113,58,55,360114.851744827,51.77236357198512,51.77,reported
strict_grade_10_12_age_15_19,a_sex_ever,num_H1PF6,1,1511,1511,1019,492,4836341.84629388,67.23938699539002,67.24,reported
strict_grade_10_12_age_15_19,a_sex_ever,num_H1PF6,2,1286,1286,657,629,4124177.745294829,51.07694256034956,51.08,reported
strict_grade_10_12_age_15_19,a_sex_ever,num_H1PF6,3,185,185,41,144,562869.606212627,18.78783992587121,18.79,reported
strict_grade_10_12_age_15_19,a_sex_ever,num_H1PF6,4,147,147,26,121,456323.610030435,16.49317603249332,16.49,reported
strict_grade_10_12_age_15_19,a_sex_ever,num_H1PF6,5,57,57,9,48,144351.923066434,14.941063639377393,14.94,review_small_outcome_cell
strict_grade_10_12_age_15_19,a_sex_ever,num_H1PF9,1,644,644,409,235,2018059.654535949,61.90605279616175,61.91,reported
strict_grade_10_12_age_15_19,a_sex_ever,num_H1PF9,2,1225,1225,741,484,3910744.082258989,60.61043825950566,60.61,reported
strict_grade_10_12_age_15_19,a_sex_ever,num_H1PF9,3,851,851,404,447,2676136.405038691,47.96287791014537,47.96,reported
strict_grade_10_12_age_15_19,a_sex_ever,num_H1PF9,4,302,302,135,167,1018288.289093526,46.314223425835564,46.31,reported
strict_grade_10_12_age_15_19,a_sex_ever,num_H1PF9,5,88,88,27,61,267166.43859458703,29.486582183281794,29.49,reported
strict_grade_10_12_age_15_19,a_sex_ever,num_H1PR2,1,81,81,59,22,248618.234236722,73.59746527693082,73.60,reported
strict_grade_10_12_age_15_19,a_sex_ever,num_H1PR2,2,274,274,190,84,903878.516687034,69.47378380075298,69.47,reported
strict_grade_10_12_age_15_19,a_sex_ever,num_H1PR2,3,1180,1180,677,503,3751196.767829181,56.8872989876683,56.89,reported
strict_grade_10_12_age_15_19,a_sex_ever,num_H1PR2,4,1125,1125,557,568,3569397.690647614,48.70150877702199,48.70,reported
strict_grade_10_12_age_15_19,a_sex_ever,num_H1PR2,5,531,531,256,275,1687436.15696353,50.035146045525146,50.04,reported
strict_grade_10_12_age_15_19,a_sex_ever,num_H1PR2,6,15,15,15,0,48026.793628312,99.99999999999999,100.00,review_small_outcome_cell
strict_grade_10_12_age_15_19,a_sex_ever,num_H1PR3,1,8,<10,7,1,26156.571130352,95.9435632486523,suppressed,suppressed_small_category
strict_grade_10_12_age_15_19,a_sex_ever,num_H1PR3,2,29,29,16,13,89760.308547636,54.80142612557509,54.80,reported
strict_grade_10_12_age_15_19,a_sex_ever,num_H1PR3,3,105,105,71,34,361835.809797407,71.76795333635131,71.77,reported
strict_grade_10_12_age_15_19,a_sex_ever,num_H1PR3,4,405,405,259,146,1350926.140518479,64.69858262827621,64.70,reported
strict_grade_10_12_age_15_19,a_sex_ever,num_H1PR3,5,2657,2657,1401,1256,8371833.712482099,52.16993993061057,52.17,reported
strict_grade_10_12_age_15_19,a_sex_ever,num_H1PR3,6,2,<10,0,2,8041.617516419999,0,suppressed,suppressed_small_category
strict_grade_10_12_age_15_19,a_sex_ever,num_H1PR5,1,94,94,71,23,307967.280141928,78.38739177837247,78.39,reported
strict_grade_10_12_age_15_19,a_sex_ever,num_H1PR5,2,347,347,229,118,1148923.40521066,66.44352030019773,66.44,reported
strict_grade_10_12_age_15_19,a_sex_ever,num_H1PR5,3,1164,1164,665,499,3707031.298157414,57.16091009219193,57.16,reported
strict_grade_10_12_age_15_19,a_sex_ever,num_H1PR5,4,1074,1074,541,533,3415529.900050232,49.866589328177625,49.87,reported
strict_grade_10_12_age_15_19,a_sex_ever,num_H1PR5,5,525,525,247,278,1621880.870926766,45.93533511991864,45.94,reported
strict_grade_10_12_age_15_19,a_sex_ever,num_H1PR5,6,1,<10,1,0,3588.131054084,100,suppressed,suppressed_small_category
strict_grade_10_12_age_15_19,a_sex_ever,num_H1PR7,1,81,81,59,22,265186.73257703497,77.87896890085062,77.88,reported
strict_grade_10_12_age_15_19,a_sex_ever,num_H1PR7,2,315,315,203,112,1007609.78971293,65.49904893953742,65.50,reported
strict_grade_10_12_age_15_19,a_sex_ever,num_H1PR7,3,958,958,564,394,3106905.0598341,58.83744023287147,58.84,reported
strict_grade_10_12_age_15_19,a_sex_ever,num_H1PR7,4,1203,1203,626,577,3832105.750931586,51.33321663416005,51.33,reported
strict_grade_10_12_age_15_19,a_sex_ever,num_H1PR7,5,642,642,297,345,1973284.074612506,45.2446586385148,45.24,reported
strict_grade_10_12_age_15_19,a_sex_ever,num_H1PR7,6,6,<10,4,2,16969.259137307,86.1151408047628,suppressed,suppressed_small_category
strict_grade_10_12_age_15_19,a_sex_ever,num_H1PR8,1,43,43,28,15,144841.159157399,65.18170268284213,65.18,reported
strict_grade_10_12_age_15_19,a_sex_ever,num_H1PR8,2,190,190,124,66,614223.21646147,64.40851276497159,64.41,reported
strict_grade_10_12_age_15_19,a_sex_ever,num_H1PR8,3,775,775,477,298,2534910.749105149,63.4959522090349,63.50,reported
strict_grade_10_12_age_15_19,a_sex_ever,num_H1PR8,4,1351,1351,703,648,4330883.161986184,51.19887554301176,51.20,reported
strict_grade_10_12_age_15_19,a_sex_ever,num_H1PR8,5,840,840,415,425,2555915.779132423,48.15679219246501,48.16,reported
strict_grade_10_12_age_15_19,a_sex_ever,num_H1PR8,6,6,<10,6,0,21286.600962839,99.99999999999999,suppressed,suppressed_small_category
strict_grade_10_12_age_15_19,a_sex_ever,num_H1RP3,1,2058,2058,1137,921,6527983.580145733,55.485539135781536,55.49,reported
strict_grade_10_12_age_15_19,a_sex_ever,num_H1RP3,2,749,749,401,348,2402939.264310621,52.57855505316317,52.58,reported
strict_grade_10_12_age_15_19,a_sex_ever,num_H1RP3,3,249,249,128,121,815338.670488746,51.4082004019074,51.41,reported
strict_grade_10_12_age_15_19,a_sex_ever,num_H1RP3,4,99,99,61,38,291388.953983767,60.26498592002317,60.26,reported
strict_grade_10_12_age_15_19,a_sex_ever,num_H1RP3,5,46,46,26,20,144814.393143892,58.80759579529266,58.81,reported
strict_grade_10_12_age_15_19,a_sex_ever,num_H1RP5,1,181,181,118,63,578203.225555875,68.8022769999305,68.80,reported
strict_grade_10_12_age_15_19,a_sex_ever,num_H1RP5,2,403,403,242,161,1314475.217701023,59.74746258183539,59.75,reported
strict_grade_10_12_age_15_19,a_sex_ever,num_H1RP5,3,1372,1372,742,630,4357203.477815052,53.186040741242344,53.19,reported
strict_grade_10_12_age_15_19,a_sex_ever,num_H1RP5,4,934,934,504,430,3034373.002658503,54.073584874442666,54.07,reported
strict_grade_10_12_age_15_19,a_sex_ever,num_H1RP5,5,294,294,143,151,847420.70460452,49.68393845111762,49.68,reported
strict_grade_10_12_age_15_19,a_sex_ever,num_H1RP6,1,219,219,148,71,747283.651600608,68.81310080269506,68.81,reported
strict_grade_10_12_age_15_19,a_sex_ever,num_H1RP6,2,419,419,239,180,1384355.635048252,55.60615888463421,55.61,reported
